timestamp actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 safety_status output_bit_register_65 output_bit_register_66
12583.982 3.7120494842529297 -0.8255039018443604 0.8430007139789026 -1.5882932148375453 -1.5707724730121058 2.141334056854248 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12584.032 3.71207332611084 -0.8255112928203125 0.8429806868182581 -1.5882288418211878 -1.570801083241598 2.141313076019287 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12584.082 3.7120981216430664 -0.8254454296878357 0.8430054823504847 -1.588341852227682 -1.5708168188678187 2.141258955001831 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12584.132 3.7120862007141113 -0.8254707020572205 0.8429802099810999 -1.5883056126036585 -1.5707724730121058 2.141267776489258 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12584.181999999999 3.7120652198791504 -0.8255201739123841 0.8429515997516077 -1.5883013210692347 -1.5707891623126429 2.141291618347168 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12584.232 3.7121236324310303 -0.8254824441722413 0.8429845015155237 -1.5882846317686976 -1.570801083241598 2.141291618347168 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12584.282 3.712050199508667 -0.8254411381534119 0.8429845015155237 -1.588292738000387 -1.5707324186908167 2.1413040161132812 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12584.332 3.7120890617370605 -0.8254736822894593 0.8429678122149866 -1.5882336101927699 -1.5708168188678187 2.141242504119873 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12584.382 3.712106943130493 -0.825433687572815 0.8429935614215296 -1.5882851086058558 -1.570813004170553 2.141258955001831 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12584.431999999999 3.7121026515960693 -0.8254292768291016 0.8429349104510706 -1.5882655582823695 -1.570829216633932 2.141313076019287 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12584.482 3.7120907306671143 -0.8255319160274048 0.8429306189166468 -1.5882488689818324 -1.570784870778219 2.1413049697875977 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12584.532 3.7120816707611084 -0.8255156439593812 0.8429721037494105 -1.5883127651610316 -1.570824925099508 2.14127516746521 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12584.582 3.7120935916900635 -0.8254587215236207 0.8429721037494105 -1.5883013210692347 -1.5707767645465296 2.141284227371216 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12584.632 3.7120935916900635 -0.8254836958697815 0.8430007139789026 -1.5883013210692347 -1.5708044211017054 2.141267776489258 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12584.681999999999 3.7120580673217773 -0.8254587811282654 0.8429520765887659 -1.5883165798582972 -1.5708449522601526 2.1412723064422607 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12584.782 3.7120580673217773 -0.8254750531962891 0.8429763952838343 -1.5882374248900355 -1.570796314870016 2.141313076019287 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12584.832 3.7120890617370605 -0.8254780930331727 0.8429964224444788 -1.5883246860899867 -1.570829216633932 2.141313076019287 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12584.882 3.7121236324310303 -0.8254382175258179 0.8430541197406214 -1.5883413753905238 -1.5707772413836878 2.14127516746521 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12584.931999999999 3.7120981216430664 -0.8255201739123841 0.8429396788226526 -1.588273664514059 -1.5707886854754847 2.141258955001831 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12584.982 3.712036609649658 -0.8254499000361939 0.8429930845843714 -1.5882774792113246 -1.570857350026266 2.141279697418213 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12585.032 3.7120907306671143 -0.8254999083331604 0.8429721037494105 -1.5883332691588343 -1.57074481645693 2.141270637512207 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12585.082 3.7120981216430664 -0.8254674834064026 0.8430092970477503 -1.5883246860899867 -1.570801083241598 2.141258955001831 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12585.132 3.7120726108551025 -0.8255211275867005 0.8429635206805628 -1.5882612667479457 -1.5707967917071741 2.141254186630249 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12585.181999999999 3.7121071815490723 -0.8254781526378174 0.8430092970477503 -1.5882889233031214 -1.570784870778219 2.1412723064422607 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12585.232 3.7120697498321533 -0.8254349392703553 0.8429802099810999 -1.5883246860899867 -1.5707967917071741 2.141313076019287 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12585.282 3.712116003036499 -0.8254662317088624 0.8430212179767054 -1.5882650814452113 -1.570801083241598 2.1413159370422363 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12585.332 3.7120697498321533 -0.825487033729889 0.8429802099810999 -1.5883056126036585 -1.5708373228656214 2.141321897506714 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12585.382 3.712062358856201 -0.825491265659668 0.8429520765887659 -1.588365217248434 -1.5708254019366663 2.141317367553711 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12585.431999999999 3.712062358856201 -0.8255318564227601 0.842992130910055 -1.588252683679098 -1.5707605520831507 2.141296148300171 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12585.482 3.7120862007141113 -0.8255112928203125 0.8429520765887659 -1.5882650814452113 -1.5707967917071741 2.141287088394165 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12585.532 3.712062358856201 -0.8254738014987488 0.8429845015155237 -1.5882731876769007 -1.570784870778219 2.141235113143921 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12585.582 3.7121312618255615 -0.8255286377719422 0.842994515095846 -1.588280817071432 -1.5707767645465296 2.141242504119873 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12585.632 3.7120862007141113 -0.8255244058421631 0.8429515997516077 -1.5882932148375453 -1.570784870778219 2.1412084102630615 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12585.681999999999 3.7120323181152344 -0.8254618805697937 0.8429845015155237 -1.5882402859129847 -1.5708335081683558 2.141287088394165 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12585.732 3.7120606899261475 -0.8254956167987366 0.8429845015155237 -1.5883127651610316 -1.570801083241598 2.141270637512207 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12585.782 3.7120742797851562 -0.8255038422397156 0.8429563681231897 -1.5883251629271449 -1.5707605520831507 2.141308546066284 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12585.832 3.7121026515960693 -0.8254587811282654 0.8430054823504847 -1.5882731876769007 -1.5708048979388636 2.1412291526794434 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12585.882 3.712036609649658 -0.8255330485156556 0.8429935614215296 -1.588273664514059 -1.5707967917071741 2.141279697418213 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12585.931999999999 3.7120771408081055 -0.8254781526378174 0.8429606596576136 -1.5882851086058558 -1.5707772413836878 2.141270637512207 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12585.982 3.7120490074157715 -0.8254588407329102 0.8429721037494105 -1.5883094273009242 -1.5707967917071741 2.1412723064422607 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12586.032 3.7120742797851562 -0.8254869741252442 0.8429892698871058 -1.5883094273009242 -1.570784870778219 2.141242504119873 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12586.082 3.712106943130493 -0.8255038422397156 0.8430097738849085 -1.5883094273009242 -1.570784870778219 2.1412394046783447 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12586.132 3.712123394012451 -0.8255201143077393 0.8429234663592737 -1.588313718835348 -1.570813004170553 2.1412558555603027 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12586.232 3.7120816707611084 -0.8254782122424622 0.842992130910055 -1.588280817071432 -1.5708335081683558 2.141362190246582 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12586.282 3.7120773792266846 -0.8254588407329102 0.8429763952838343 -1.5883013210692347 -1.5707967917071741 2.141270637512207 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12586.332 3.7120862007141113 -0.8254999083331604 0.8429892698871058 -1.5883127651610316 -1.5707724730121058 2.141266107559204 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12586.382 3.7121100425720215 -0.8254545491984864 0.8429515997516077 -1.588280817071432 -1.5707772413836878 2.1412885189056396 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12586.431999999999 3.7120413780212402 -0.8254619401744385 0.8429439703570765 -1.5882731876769007 -1.570801083241598 2.141270637512207 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12586.482 3.712123394012451 -0.8254662913135071 0.8429630438434046 -1.5882817707457484 -1.570756737385885 2.141242504119873 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12586.532 3.712127685546875 -0.8255081337741395 0.8429854551898401 -1.5882817707457484 -1.5707648436175745 2.14127516746521 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12586.582 3.7121024131774902 -0.8254825633815308 0.8430126349078577 -1.5883127651610316 -1.570801083241598 2.141258955001831 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12586.632 3.712123394012451 -0.8255275052836915 0.8429606596576136 -1.5882650814452113 -1.5708211104022425 2.141279697418213 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12586.681999999999 3.712111234664917 -0.8254749935916443 0.8429473082171839 -1.588252683679098 -1.5708048979388636 2.141279697418213 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12586.732 3.7121024131774902 -0.8254824441722413 0.8429845015155237 -1.5882650814452113 -1.5708048979388636 2.141284227371216 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12586.782 3.7121143341064453 -0.8254545491984864 0.8430007139789026 -1.5882650814452113 -1.570772949849264 2.14132022857666 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12586.832 3.7120773792266846 -0.8254782122424622 0.8430216948138636 -1.588320871392721 -1.5707886854754847 2.141270637512207 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12586.882 3.712090492248535 -0.8255037826350708 0.8429539839373987 -1.5882774792113246 -1.5707929770099085 2.141279697418213 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12586.931999999999 3.7120819091796875 -0.825482503776886 0.8429811636554163 -1.5882569752135218 -1.5708335081683558 2.1413004398345947 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12586.982 3.712090492248535 -0.825478271847107 0.8429892698871058 -1.5882731876769007 -1.5707405249225062 2.1412839889526367 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12587.032 3.7120862007141113 -0.8255242866328736 0.8430174032794397 -1.5883413753905238 -1.570813004170553 2.1413004398345947 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12587.082 3.712111234664917 -0.8255038422397156 0.8429845015155237 -1.5882569752135218 -1.5707967917071741 2.141282558441162 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12587.132 3.7120819091796875 -0.8255112928203125 0.8429306189166468 -1.5882774792113246 -1.5707882086383265 2.141313076019287 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12587.181999999999 3.7120819091796875 -0.825491265659668 0.8429234663592737 -1.5882889233031214 -1.570801083241598 2.141254425048828 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12587.232 3.712110996246338 -0.8255038422397156 0.8429935614215296 -1.588269372979635 -1.5708206335650843 2.141275405883789 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12587.282 3.7121188640594482 -0.8255155247500916 0.8429845015155237 -1.588353773156637 -1.5707767645465296 2.141308546066284 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12587.332 3.7120862007141113 -0.8254994314960022 0.8429563681231897 -1.5882846317686976 -1.5707925001727503 2.141218900680542 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12587.382 3.71207857131958 -0.8254415553859253 0.8429964224444788 -1.5883294544615687 -1.5707648436175745 2.141275405883789 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12587.431999999999 3.7120862007141113 -0.8255275648883362 0.8429392019854944 -1.5882846317686976 -1.5707491079913538 2.1413071155548096 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12587.482 3.712062358856201 -0.8255232137492676 0.8429721037494105 -1.588297029534811 -1.5707491079913538 2.141270637512207 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12587.532 3.712094783782959 -0.8254619997790833 0.8429845015155237 -1.5882731876769007 -1.5708006064044397 2.1413040161132812 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12587.632 3.7120537757873535 -0.8255242866328736 0.8429678122149866 -1.5882846317686976 -1.5707648436175745 2.1412456035614014 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12587.681999999999 3.7120370864868164 -0.8254954975894471 0.8429978529559534 -1.5882774792113246 -1.5707925001727503 2.14132022857666 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12587.732 3.7120370864868164 -0.8254825633815308 0.8429964224444788 -1.5883251629271449 -1.5707886854754847 2.141251564025879 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12587.782 3.7120871543884277 -0.8254908484271546 0.8429678122149866 -1.5882569752135218 -1.5707767645465296 2.141295909881592 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12587.832 3.7120416164398193 -0.8255199950984498 0.8430169264422815 -1.588313718835348 -1.5707529226886194 2.141295909881592 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12587.882 3.712045907974243 -0.8254950803569336 0.8429930845843714 -1.5882412395873011 -1.570784870778219 2.1413047313690186 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12587.931999999999 3.7120537757873535 -0.825519935493805 0.842992130910055 -1.5882774792113246 -1.5707691351519983 2.141242742538452 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12587.982 3.7121024131774902 -0.8254664105227967 0.8429721037494105 -1.588320871392721 -1.5707967917071741 2.1413047313690186 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12588.032 3.712062358856201 -0.8255404990962525 0.8429759184466761 -1.5882889233031214 -1.5707529226886194 2.141279697418213 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12588.082 3.7120742797851562 -0.8254415553859253 0.8429930845843714 -1.588273664514059 -1.570784870778219 2.141287088394165 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12588.132 3.712106704711914 -0.8255037826350708 0.8430212179767054 -1.5882731876769007 -1.5707929770099085 2.1413159370422363 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12588.181999999999 3.7120938301086426 -0.8254739803126832 0.8429887930499476 -1.5883013210692347 -1.5707967917071741 2.141267776489258 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12588.232 3.7120819091796875 -0.8255037826350708 0.8429635206805628 -1.5882932148375453 -1.5708087126361292 2.141287088394165 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12588.282 3.7121036052703857 -0.8254869741252442 0.8429887930499476 -1.5882774792113246 -1.570732895527975 2.1412558555603027 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12588.332 3.7120742797851562 -0.825425462131836 0.842931095753805 -1.5882889233031214 -1.5707648436175745 2.141270637512207 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12588.382 3.7120656967163086 -0.8255080741694947 0.8430092970477503 -1.5883532963194789 -1.5707686583148401 2.141313076019287 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12588.431999999999 3.712127208709717 -0.8255037826350708 0.8429520765887659 -1.588292738000387 -1.5708449522601526 2.141275405883789 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12588.482 3.7120323181152344 -0.8254822653583069 0.8429563681231897 -1.588320871392721 -1.570801083241598 2.1413004398345947 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12588.532 3.7121026515960693 -0.8255080741694947 0.842956844960348 -1.588280817071432 -1.5707886854754847 2.141317367553711 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12588.582 3.7121145725250244 -0.8254822653583069 0.8429635206805628 -1.588297029534811 -1.570813004170553 2.1413004398345947 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12588.632 3.712095022201538 -0.8254993718913575 0.8430007139789026 -1.588292738000387 -1.5707891623126429 2.141313076019287 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12588.681999999999 3.7120907306671143 -0.8255404990962525 0.8429721037494105 -1.5883246860899867 -1.570813004170553 2.141279697418213 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12588.782 3.7120816707611084 -0.825429694061615 0.8430007139789026 -1.5882612667479457 -1.570784870778219 2.1412839889526367 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12588.832 3.712045669555664 -0.8255404394916077 0.8429964224444788 -1.5882889233031214 -1.5707648436175745 2.141275405883789 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12588.882 3.7120862007141113 -0.8255208891681214 0.8429563681231897 -1.588273664514059 -1.5707724730121058 2.1413135528564453 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12588.931999999999 3.7120816707611084 -0.8254908484271546 0.8430374304400843 -1.588280817071432 -1.5708087126361292 2.1412994861602783 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12588.982 3.7120532989501953 -0.8255080741694947 0.8430007139789026 -1.5883246860899867 -1.5708087126361292 2.141263484954834 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

12589.032 3.712106943130493 -0.8255027693561097 0.8429520765887659 -1.5883213482298792 -1.570829216633932 2.141329288482666 0.0 0.0 0.0 -0.0 0.0 0.0 1 False False

